"ID","category","pixel_counts","group","percent_protected","UNION","ISO_TER1","ISO_SOV1"
189,"ColdCorals_Pt_v5_with_All_mpas",0,941,0,"Taiwan","TWN","TWN"
189,"ColdCorals_Pt_v5_with_Managed_mpas",0,941,0,"Taiwan","TWN","TWN"
189,"ColdCorals_Pt_v5_with_No_take_mpas",0,941,0,"Taiwan","TWN","TWN"
189,"CoralReef2018_Py_v4",377,942,100,"Taiwan","TWN","TWN"
189,"CoralReef2018_Py_v4_with_All_mpas",195,942,51.7241379310345,"Taiwan","TWN","TWN"
189,"CoralReef2018_Py_v4_with_Managed_mpas",195,942,51.7241379310345,"Taiwan","TWN","TWN"
189,"CoralReef2018_Py_v4_with_No_take_mpas",0,942,0,"Taiwan","TWN","TWN"
189,"Mangroves_v2",4,943,100,"Taiwan","TWN","TWN"
189,"Mangroves_v2_with_All_mpas",4,943,100,"Taiwan","TWN","TWN"
189,"Mangroves_v2_with_Managed_mpas",1,943,25,"Taiwan","TWN","TWN"
189,"Mangroves_v2_with_No_take_mpas",0,943,0,"Taiwan","TWN","TWN"
189,"Saltmarshes_Py_v6",43,944,100,"Taiwan","TWN","TWN"
189,"Saltmarshes_Py_v6_with_All_mpas",1,944,2.32558139534884,"Taiwan","TWN","TWN"
189,"Saltmarshes_Py_v6_with_Managed_mpas",0,944,0,"Taiwan","TWN","TWN"
189,"Saltmarshes_Py_v6_with_No_take_mpas",0,944,0,"Taiwan","TWN","TWN"
189,"Seagrasses.Py.v7",1243,945,100,"Taiwan","TWN","TWN"
189,"Seagrasses.Py.v7_with_All_mpas",133,945,10.6999195494771,"Taiwan","TWN","TWN"
189,"Seagrasses.Py.v7_with_Managed_mpas",133,945,10.6999195494771,"Taiwan","TWN","TWN"
189,"Seagrasses.Py.v7_with_No_take_mpas",0,945,0,"Taiwan","TWN","TWN"
190,"ColdCorals_Pt_v5",0,946,NA,"Sint-Eustatius","BES","NLD"
190,"ColdCorals_Pt_v5_with_All_mpas",0,946,NA,"Sint-Eustatius","BES","NLD"
190,"ColdCorals_Pt_v5_with_Managed_mpas",0,946,NA,"Sint-Eustatius","BES","NLD"
190,"ColdCorals_Pt_v5_with_No_take_mpas",0,946,NA,"Sint-Eustatius","BES","NLD"
190,"CoralReef2018_Py_v4",12,947,100,"Sint-Eustatius","BES","NLD"
190,"CoralReef2018_Py_v4_with_All_mpas",12,947,100,"Sint-Eustatius","BES","NLD"
190,"CoralReef2018_Py_v4_with_Managed_mpas",0,947,0,"Sint-Eustatius","BES","NLD"
190,"CoralReef2018_Py_v4_with_No_take_mpas",0,947,0,"Sint-Eustatius","BES","NLD"
190,"Mangroves_v2",0,948,NA,"Sint-Eustatius","BES","NLD"
190,"Mangroves_v2_with_All_mpas",0,948,NA,"Sint-Eustatius","BES","NLD"
190,"Mangroves_v2_with_Managed_mpas",0,948,NA,"Sint-Eustatius","BES","NLD"
190,"Mangroves_v2_with_No_take_mpas",0,948,NA,"Sint-Eustatius","BES","NLD"
190,"Saltmarshes_Py_v6",0,949,NA,"Sint-Eustatius","BES","NLD"
190,"Saltmarshes_Py_v6_with_All_mpas",0,949,NA,"Sint-Eustatius","BES","NLD"
190,"Saltmarshes_Py_v6_with_Managed_mpas",0,949,NA,"Sint-Eustatius","BES","NLD"
190,"Saltmarshes_Py_v6_with_No_take_mpas",0,949,NA,"Sint-Eustatius","BES","NLD"
190,"Seagrasses.Py.v7",1,950,100,"Sint-Eustatius","BES","NLD"
190,"Seagrasses.Py.v7_with_All_mpas",1,950,100,"Sint-Eustatius","BES","NLD"
190,"Seagrasses.Py.v7_with_Managed_mpas",0,950,0,"Sint-Eustatius","BES","NLD"
190,"Seagrasses.Py.v7_with_No_take_mpas",0,950,0,"Sint-Eustatius","BES","NLD"
191,"ColdCorals_Pt_v5",2,951,100,"Montenegro","MNE","MNE"
191,"ColdCorals_Pt_v5_with_All_mpas",0,951,0,"Montenegro","MNE","MNE"
191,"ColdCorals_Pt_v5_with_Managed_mpas",0,951,0,"Montenegro","MNE","MNE"
191,"ColdCorals_Pt_v5_with_No_take_mpas",0,951,0,"Montenegro","MNE","MNE"
191,"CoralReef2018_Py_v4",0,952,NA,"Montenegro","MNE","MNE"
191,"CoralReef2018_Py_v4_with_All_mpas",0,952,NA,"Montenegro","MNE","MNE"
191,"CoralReef2018_Py_v4_with_Managed_mpas",0,952,NA,"Montenegro","MNE","MNE"
191,"CoralReef2018_Py_v4_with_No_take_mpas",0,952,NA,"Montenegro","MNE","MNE"
191,"Mangroves_v2",0,953,NA,"Montenegro","MNE","MNE"
191,"Mangroves_v2_with_All_mpas",0,953,NA,"Montenegro","MNE","MNE"
191,"Mangroves_v2_with_Managed_mpas",0,953,NA,"Montenegro","MNE","MNE"
191,"Mangroves_v2_with_No_take_mpas",0,953,NA,"Montenegro","MNE","MNE"
191,"Saltmarshes_Py_v6",2,954,100,"Montenegro","MNE","MNE"
191,"Saltmarshes_Py_v6_with_All_mpas",2,954,100,"Montenegro","MNE","MNE"
191,"Saltmarshes_Py_v6_with_Managed_mpas",0,954,0,"Montenegro","MNE","MNE"
191,"Saltmarshes_Py_v6_with_No_take_mpas",0,954,0,"Montenegro","MNE","MNE"
191,"Seagrasses.Py.v7",0,955,NA,"Montenegro","MNE","MNE"
191,"Seagrasses.Py.v7_with_All_mpas",0,955,NA,"Montenegro","MNE","MNE"
191,"Seagrasses.Py.v7_with_Managed_mpas",0,955,NA,"Montenegro","MNE","MNE"
191,"Seagrasses.Py.v7_with_No_take_mpas",0,955,NA,"Montenegro","MNE","MNE"
192,"ColdCorals_Pt_v5",3,956,100,"Denmark","DNK","DNK"
192,"ColdCorals_Pt_v5_with_All_mpas",0,956,0,"Denmark","DNK","DNK"
192,"ColdCorals_Pt_v5_with_Managed_mpas",0,956,0,"Denmark","DNK","DNK"
192,"ColdCorals_Pt_v5_with_No_take_mpas",0,956,0,"Denmark","DNK","DNK"
192,"CoralReef2018_Py_v4",0,957,NA,"Denmark","DNK","DNK"
192,"CoralReef2018_Py_v4_with_All_mpas",0,957,NA,"Denmark","DNK","DNK"
192,"CoralReef2018_Py_v4_with_Managed_mpas",0,957,NA,"Denmark","DNK","DNK"
192,"CoralReef2018_Py_v4_with_No_take_mpas",0,957,NA,"Denmark","DNK","DNK"
192,"Mangroves_v2",0,958,NA,"Denmark","DNK","DNK"
192,"Mangroves_v2_with_All_mpas",0,958,NA,"Denmark","DNK","DNK"
192,"Mangroves_v2_with_Managed_mpas",0,958,NA,"Denmark","DNK","DNK"
192,"Mangroves_v2_with_No_take_mpas",0,958,NA,"Denmark","DNK","DNK"
192,"Saltmarshes_Py_v6",312,959,100,"Denmark","DNK","DNK"
192,"Saltmarshes_Py_v6_with_All_mpas",307,959,98.3974358974359,"Denmark","DNK","DNK"
192,"Saltmarshes_Py_v6_with_Managed_mpas",272,959,87.1794871794872,"Denmark","DNK","DNK"
192,"Saltmarshes_Py_v6_with_No_take_mpas",0,959,0,"Denmark","DNK","DNK"
192,"Seagrasses.Py.v7",1148,960,100,"Denmark","DNK","DNK"
192,"Seagrasses.Py.v7_with_All_mpas",594,960,51.7421602787456,"Denmark","DNK","DNK"
192,"Seagrasses.Py.v7_with_Managed_mpas",566,960,49.3031358885017,"Denmark","DNK","DNK"
192,"Seagrasses.Py.v7_with_No_take_mpas",0,960,0,"Denmark","DNK","DNK"
193,"ColdCorals_Pt_v5",0,961,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"ColdCorals_Pt_v5_with_All_mpas",0,961,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"ColdCorals_Pt_v5_with_Managed_mpas",0,961,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"ColdCorals_Pt_v5_with_No_take_mpas",0,961,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"CoralReef2018_Py_v4",0,962,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"CoralReef2018_Py_v4_with_All_mpas",0,962,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"CoralReef2018_Py_v4_with_Managed_mpas",0,962,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"CoralReef2018_Py_v4_with_No_take_mpas",0,962,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Mangroves_v2",0,963,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Mangroves_v2_with_All_mpas",0,963,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Mangroves_v2_with_Managed_mpas",0,963,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Mangroves_v2_with_No_take_mpas",0,963,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Saltmarshes_Py_v6",0,964,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Saltmarshes_Py_v6_with_All_mpas",0,964,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Saltmarshes_Py_v6_with_Managed_mpas",0,964,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Saltmarshes_Py_v6_with_No_take_mpas",0,964,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Seagrasses.Py.v7",0,965,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Seagrasses.Py.v7_with_All_mpas",0,965,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Seagrasses.Py.v7_with_Managed_mpas",0,965,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
193,"Seagrasses.Py.v7_with_No_take_mpas",0,965,NA,"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN"
194,"ColdCorals_Pt_v5",3,966,100,"Palau","PLW","PLW"
194,"ColdCorals_Pt_v5_with_All_mpas",3,966,100,"Palau","PLW","PLW"
194,"ColdCorals_Pt_v5_with_Managed_mpas",0,966,0,"Palau","PLW","PLW"
194,"ColdCorals_Pt_v5_with_No_take_mpas",0,966,0,"Palau","PLW","PLW"
194,"CoralReef2018_Py_v4",489,967,100,"Palau","PLW","PLW"
194,"CoralReef2018_Py_v4_with_All_mpas",489,967,100,"Palau","PLW","PLW"
194,"CoralReef2018_Py_v4_with_Managed_mpas",0,967,0,"Palau","PLW","PLW"
194,"CoralReef2018_Py_v4_with_No_take_mpas",73,967,14.9284253578732,"Palau","PLW","PLW"
194,"Mangroves_v2",56,968,100,"Palau","PLW","PLW"
194,"Mangroves_v2_with_All_mpas",48,968,85.7142857142857,"Palau","PLW","PLW"
194,"Mangroves_v2_with_Managed_mpas",0,968,0,"Palau","PLW","PLW"
194,"Mangroves_v2_with_No_take_mpas",0,968,0,"Palau","PLW","PLW"
194,"Saltmarshes_Py_v6",0,969,NA,"Palau","PLW","PLW"
194,"Saltmarshes_Py_v6_with_All_mpas",0,969,NA,"Palau","PLW","PLW"
194,"Saltmarshes_Py_v6_with_Managed_mpas",0,969,NA,"Palau","PLW","PLW"
194,"Saltmarshes_Py_v6_with_No_take_mpas",0,969,NA,"Palau","PLW","PLW"
194,"Seagrasses.Py.v7",735,970,100,"Palau","PLW","PLW"
194,"Seagrasses.Py.v7_with_All_mpas",727,970,98.9115646258503,"Palau","PLW","PLW"
194,"Seagrasses.Py.v7_with_Managed_mpas",0,970,0,"Palau","PLW","PLW"
194,"Seagrasses.Py.v7_with_No_take_mpas",48,970,6.53061224489796,"Palau","PLW","PLW"
195,"ColdCorals_Pt_v5",0,971,NA,"Chagos Archipelago",NA,"MUS"
195,"ColdCorals_Pt_v5_with_All_mpas",0,971,NA,"Chagos Archipelago",NA,"MUS"
195,"ColdCorals_Pt_v5_with_Managed_mpas",0,971,NA,"Chagos Archipelago",NA,"MUS"
195,"ColdCorals_Pt_v5_with_No_take_mpas",0,971,NA,"Chagos Archipelago",NA,"MUS"
195,"CoralReef2018_Py_v4",1836,972,100,"Chagos Archipelago",NA,"MUS"
195,"CoralReef2018_Py_v4_with_All_mpas",1836,972,100,"Chagos Archipelago",NA,"MUS"
195,"CoralReef2018_Py_v4_with_Managed_mpas",0,972,0,"Chagos Archipelago",NA,"MUS"
195,"CoralReef2018_Py_v4_with_No_take_mpas",1836,972,100,"Chagos Archipelago",NA,"MUS"
195,"Mangroves_v2",0,973,NA,"Chagos Archipelago",NA,"MUS"
195,"Mangroves_v2_with_All_mpas",0,973,NA,"Chagos Archipelago",NA,"MUS"
195,"Mangroves_v2_with_Managed_mpas",0,973,NA,"Chagos Archipelago",NA,"MUS"
195,"Mangroves_v2_with_No_take_mpas",0,973,NA,"Chagos Archipelago",NA,"MUS"
195,"Saltmarshes_Py_v6",0,974,NA,"Chagos Archipelago",NA,"MUS"
195,"Saltmarshes_Py_v6_with_All_mpas",0,974,NA,"Chagos Archipelago",NA,"MUS"
195,"Saltmarshes_Py_v6_with_Managed_mpas",0,974,NA,"Chagos Archipelago",NA,"MUS"
195,"Saltmarshes_Py_v6_with_No_take_mpas",0,974,NA,"Chagos Archipelago",NA,"MUS"
195,"Seagrasses.Py.v7",0,975,NA,"Chagos Archipelago",NA,"MUS"
195,"Seagrasses.Py.v7_with_All_mpas",0,975,NA,"Chagos Archipelago",NA,"MUS"
195,"Seagrasses.Py.v7_with_Managed_mpas",0,975,NA,"Chagos Archipelago",NA,"MUS"
195,"Seagrasses.Py.v7_with_No_take_mpas",0,975,NA,"Chagos Archipelago",NA,"MUS"
196,"ColdCorals_Pt_v5",0,976,NA,"Juan de Nova Island","ATF","FRA"
196,"ColdCorals_Pt_v5_with_All_mpas",0,976,NA,"Juan de Nova Island","ATF","FRA"
196,"ColdCorals_Pt_v5_with_Managed_mpas",0,976,NA,"Juan de Nova Island","ATF","FRA"
196,"ColdCorals_Pt_v5_with_No_take_mpas",0,976,NA,"Juan de Nova Island","ATF","FRA"
196,"CoralReef2018_Py_v4",56,977,100,"Juan de Nova Island","ATF","FRA"
196,"CoralReef2018_Py_v4_with_All_mpas",0,977,0,"Juan de Nova Island","ATF","FRA"
196,"CoralReef2018_Py_v4_with_Managed_mpas",0,977,0,"Juan de Nova Island","ATF","FRA"
196,"CoralReef2018_Py_v4_with_No_take_mpas",0,977,0,"Juan de Nova Island","ATF","FRA"
196,"Mangroves_v2",0,978,NA,"Juan de Nova Island","ATF","FRA"
196,"Mangroves_v2_with_All_mpas",0,978,NA,"Juan de Nova Island","ATF","FRA"
196,"Mangroves_v2_with_Managed_mpas",0,978,NA,"Juan de Nova Island","ATF","FRA"
196,"Mangroves_v2_with_No_take_mpas",0,978,NA,"Juan de Nova Island","ATF","FRA"
196,"Saltmarshes_Py_v6",0,979,NA,"Juan de Nova Island","ATF","FRA"
196,"Saltmarshes_Py_v6_with_All_mpas",0,979,NA,"Juan de Nova Island","ATF","FRA"
196,"Saltmarshes_Py_v6_with_Managed_mpas",0,979,NA,"Juan de Nova Island","ATF","FRA"
196,"Saltmarshes_Py_v6_with_No_take_mpas",0,979,NA,"Juan de Nova Island","ATF","FRA"
196,"Seagrasses.Py.v7",0,980,NA,"Juan de Nova Island","ATF","FRA"
196,"Seagrasses.Py.v7_with_All_mpas",0,980,NA,"Juan de Nova Island","ATF","FRA"
196,"Seagrasses.Py.v7_with_Managed_mpas",0,980,NA,"Juan de Nova Island","ATF","FRA"
196,"Seagrasses.Py.v7_with_No_take_mpas",0,980,NA,"Juan de Nova Island","ATF","FRA"
197,"ColdCorals_Pt_v5",1,981,100,"Benin","BEN","BEN"
197,"ColdCorals_Pt_v5_with_All_mpas",0,981,0,"Benin","BEN","BEN"
197,"ColdCorals_Pt_v5_with_Managed_mpas",0,981,0,"Benin","BEN","BEN"
197,"ColdCorals_Pt_v5_with_No_take_mpas",0,981,0,"Benin","BEN","BEN"
197,"CoralReef2018_Py_v4",0,982,NA,"Benin","BEN","BEN"
197,"CoralReef2018_Py_v4_with_All_mpas",0,982,NA,"Benin","BEN","BEN"
197,"CoralReef2018_Py_v4_with_Managed_mpas",0,982,NA,"Benin","BEN","BEN"
197,"CoralReef2018_Py_v4_with_No_take_mpas",0,982,NA,"Benin","BEN","BEN"
197,"Mangroves_v2",3,983,100,"Benin","BEN","BEN"
197,"Mangroves_v2_with_All_mpas",0,983,0,"Benin","BEN","BEN"
197,"Mangroves_v2_with_Managed_mpas",0,983,0,"Benin","BEN","BEN"
197,"Mangroves_v2_with_No_take_mpas",0,983,0,"Benin","BEN","BEN"
197,"Saltmarshes_Py_v6",0,984,NA,"Benin","BEN","BEN"
197,"Saltmarshes_Py_v6_with_All_mpas",0,984,NA,"Benin","BEN","BEN"
197,"Saltmarshes_Py_v6_with_Managed_mpas",0,984,NA,"Benin","BEN","BEN"
197,"Saltmarshes_Py_v6_with_No_take_mpas",0,984,NA,"Benin","BEN","BEN"
197,"Seagrasses.Py.v7",1353,985,100,"Benin","BEN","BEN"
197,"Seagrasses.Py.v7_with_All_mpas",0,985,0,"Benin","BEN","BEN"
197,"Seagrasses.Py.v7_with_Managed_mpas",0,985,0,"Benin","BEN","BEN"
197,"Seagrasses.Py.v7_with_No_take_mpas",0,985,0,"Benin","BEN","BEN"
198,"ColdCorals_Pt_v5",19,986,100,"Vanuatu","VUT","VUT"
198,"ColdCorals_Pt_v5_with_All_mpas",0,986,0,"Vanuatu","VUT","VUT"
198,"ColdCorals_Pt_v5_with_Managed_mpas",0,986,0,"Vanuatu","VUT","VUT"
198,"ColdCorals_Pt_v5_with_No_take_mpas",0,986,0,"Vanuatu","VUT","VUT"
198,"CoralReef2018_Py_v4",716,987,100,"Vanuatu","VUT","VUT"
198,"CoralReef2018_Py_v4_with_All_mpas",1,987,0.139664804469274,"Vanuatu","VUT","VUT"
198,"CoralReef2018_Py_v4_with_Managed_mpas",0,987,0,"Vanuatu","VUT","VUT"
198,"CoralReef2018_Py_v4_with_No_take_mpas",0,987,0,"Vanuatu","VUT","VUT"
198,"Mangroves_v2",11,988,100,"Vanuatu","VUT","VUT"
198,"Mangroves_v2_with_All_mpas",0,988,0,"Vanuatu","VUT","VUT"
198,"Mangroves_v2_with_Managed_mpas",0,988,0,"Vanuatu","VUT","VUT"
198,"Mangroves_v2_with_No_take_mpas",0,988,0,"Vanuatu","VUT","VUT"
198,"Saltmarshes_Py_v6",0,989,NA,"Vanuatu","VUT","VUT"
198,"Saltmarshes_Py_v6_with_All_mpas",0,989,NA,"Vanuatu","VUT","VUT"
198,"Saltmarshes_Py_v6_with_Managed_mpas",0,989,NA,"Vanuatu","VUT","VUT"
198,"Saltmarshes_Py_v6_with_No_take_mpas",0,989,NA,"Vanuatu","VUT","VUT"
198,"Seagrasses.Py.v7",1244,990,100,"Vanuatu","VUT","VUT"
198,"Seagrasses.Py.v7_with_All_mpas",2,990,0.160771704180064,"Vanuatu","VUT","VUT"
198,"Seagrasses.Py.v7_with_Managed_mpas",0,990,0,"Vanuatu","VUT","VUT"
198,"Seagrasses.Py.v7_with_No_take_mpas",0,990,0,"Vanuatu","VUT","VUT"
199,"ColdCorals_Pt_v5",6,991,100,"Tristan Da Cunha","SHN","GBR"
199,"ColdCorals_Pt_v5_with_All_mpas",1,991,16.6666666666667,"Tristan Da Cunha","SHN","GBR"
199,"ColdCorals_Pt_v5_with_Managed_mpas",0,991,0,"Tristan Da Cunha","SHN","GBR"
199,"ColdCorals_Pt_v5_with_No_take_mpas",0,991,0,"Tristan Da Cunha","SHN","GBR"
199,"CoralReef2018_Py_v4",0,992,NA,"Tristan Da Cunha","SHN","GBR"
199,"CoralReef2018_Py_v4_with_All_mpas",0,992,NA,"Tristan Da Cunha","SHN","GBR"
199,"CoralReef2018_Py_v4_with_Managed_mpas",0,992,NA,"Tristan Da Cunha","SHN","GBR"
199,"CoralReef2018_Py_v4_with_No_take_mpas",0,992,NA,"Tristan Da Cunha","SHN","GBR"
199,"Mangroves_v2",0,993,NA,"Tristan Da Cunha","SHN","GBR"
199,"Mangroves_v2_with_All_mpas",0,993,NA,"Tristan Da Cunha","SHN","GBR"
199,"Mangroves_v2_with_Managed_mpas",0,993,NA,"Tristan Da Cunha","SHN","GBR"
199,"Mangroves_v2_with_No_take_mpas",0,993,NA,"Tristan Da Cunha","SHN","GBR"
199,"Saltmarshes_Py_v6",0,994,NA,"Tristan Da Cunha","SHN","GBR"
199,"Saltmarshes_Py_v6_with_All_mpas",0,994,NA,"Tristan Da Cunha","SHN","GBR"
199,"Saltmarshes_Py_v6_with_Managed_mpas",0,994,NA,"Tristan Da Cunha","SHN","GBR"
199,"Saltmarshes_Py_v6_with_No_take_mpas",0,994,NA,"Tristan Da Cunha","SHN","GBR"
199,"Seagrasses.Py.v7",0,995,NA,"Tristan Da Cunha","SHN","GBR"
199,"Seagrasses.Py.v7_with_All_mpas",0,995,NA,"Tristan Da Cunha","SHN","GBR"
199,"Seagrasses.Py.v7_with_Managed_mpas",0,995,NA,"Tristan Da Cunha","SHN","GBR"
199,"Seagrasses.Py.v7_with_No_take_mpas",0,995,NA,"Tristan Da Cunha","SHN","GBR"
200,"ColdCorals_Pt_v5",0,996,NA,"Lebanon","LBN","LBN"
200,"ColdCorals_Pt_v5_with_All_mpas",0,996,NA,"Lebanon","LBN","LBN"
200,"ColdCorals_Pt_v5_with_Managed_mpas",0,996,NA,"Lebanon","LBN","LBN"
200,"ColdCorals_Pt_v5_with_No_take_mpas",0,996,NA,"Lebanon","LBN","LBN"
200,"CoralReef2018_Py_v4",0,997,NA,"Lebanon","LBN","LBN"
200,"CoralReef2018_Py_v4_with_All_mpas",0,997,NA,"Lebanon","LBN","LBN"
200,"CoralReef2018_Py_v4_with_Managed_mpas",0,997,NA,"Lebanon","LBN","LBN"
200,"CoralReef2018_Py_v4_with_No_take_mpas",0,997,NA,"Lebanon","LBN","LBN"
200,"Mangroves_v2",0,998,NA,"Lebanon","LBN","LBN"
200,"Mangroves_v2_with_All_mpas",0,998,NA,"Lebanon","LBN","LBN"
200,"Mangroves_v2_with_Managed_mpas",0,998,NA,"Lebanon","LBN","LBN"
200,"Mangroves_v2_with_No_take_mpas",0,998,NA,"Lebanon","LBN","LBN"
200,"Saltmarshes_Py_v6",0,999,NA,"Lebanon","LBN","LBN"
200,"Saltmarshes_Py_v6_with_All_mpas",0,999,NA,"Lebanon","LBN","LBN"
200,"Saltmarshes_Py_v6_with_Managed_mpas",0,999,NA,"Lebanon","LBN","LBN"
200,"Saltmarshes_Py_v6_with_No_take_mpas",0,999,NA,"Lebanon","LBN","LBN"
200,"Seagrasses.Py.v7",0,1000,NA,"Lebanon","LBN","LBN"
200,"Seagrasses.Py.v7_with_All_mpas",0,1000,NA,"Lebanon","LBN","LBN"
200,"Seagrasses.Py.v7_with_Managed_mpas",0,1000,NA,"Lebanon","LBN","LBN"
200,"Seagrasses.Py.v7_with_No_take_mpas",0,1000,NA,"Lebanon","LBN","LBN"
201,"ColdCorals_Pt_v5",0,1001,NA,"Ukraine","UKR","UKR"
201,"ColdCorals_Pt_v5_with_All_mpas",0,1001,NA,"Ukraine","UKR","UKR"
201,"ColdCorals_Pt_v5_with_Managed_mpas",0,1001,NA,"Ukraine","UKR","UKR"
201,"ColdCorals_Pt_v5_with_No_take_mpas",0,1001,NA,"Ukraine","UKR","UKR"
201,"CoralReef2018_Py_v4",0,1002,NA,"Ukraine","UKR","UKR"
201,"CoralReef2018_Py_v4_with_All_mpas",0,1002,NA,"Ukraine","UKR","UKR"
201,"CoralReef2018_Py_v4_with_Managed_mpas",0,1002,NA,"Ukraine","UKR","UKR"
201,"CoralReef2018_Py_v4_with_No_take_mpas",0,1002,NA,"Ukraine","UKR","UKR"
201,"Mangroves_v2",0,1003,NA,"Ukraine","UKR","UKR"
201,"Mangroves_v2_with_All_mpas",0,1003,NA,"Ukraine","UKR","UKR"
201,"Mangroves_v2_with_Managed_mpas",0,1003,NA,"Ukraine","UKR","UKR"
201,"Mangroves_v2_with_No_take_mpas",0,1003,NA,"Ukraine","UKR","UKR"
201,"Saltmarshes_Py_v6",0,1004,NA,"Ukraine","UKR","UKR"
201,"Saltmarshes_Py_v6_with_All_mpas",0,1004,NA,"Ukraine","UKR","UKR"
201,"Saltmarshes_Py_v6_with_Managed_mpas",0,1004,NA,"Ukraine","UKR","UKR"
201,"Saltmarshes_Py_v6_with_No_take_mpas",0,1004,NA,"Ukraine","UKR","UKR"
201,"Seagrasses.Py.v7",5973,1005,100,"Ukraine","UKR","UKR"
201,"Seagrasses.Py.v7_with_All_mpas",1006,1005,16.8424577264356,"Ukraine","UKR","UKR"
201,"Seagrasses.Py.v7_with_Managed_mpas",0,1005,0,"Ukraine","UKR","UKR"
201,"Seagrasses.Py.v7_with_No_take_mpas",0,1005,0,"Ukraine","UKR","UKR"
202,"ColdCorals_Pt_v5",0,1006,NA,"Niue","NIU","NZL"
202,"ColdCorals_Pt_v5_with_All_mpas",0,1006,NA,"Niue","NIU","NZL"
202,"ColdCorals_Pt_v5_with_Managed_mpas",0,1006,NA,"Niue","NIU","NZL"
202,"ColdCorals_Pt_v5_with_No_take_mpas",0,1006,NA,"Niue","NIU","NZL"
202,"CoralReef2018_Py_v4",16,1007,100,"Niue","NIU","NZL"
202,"CoralReef2018_Py_v4_with_All_mpas",1,1007,6.25,"Niue","NIU","NZL"
202,"CoralReef2018_Py_v4_with_Managed_mpas",0,1007,0,"Niue","NIU","NZL"
202,"CoralReef2018_Py_v4_with_No_take_mpas",0,1007,0,"Niue","NIU","NZL"
202,"Mangroves_v2",0,1008,NA,"Niue","NIU","NZL"
202,"Mangroves_v2_with_All_mpas",0,1008,NA,"Niue","NIU","NZL"
202,"Mangroves_v2_with_Managed_mpas",0,1008,NA,"Niue","NIU","NZL"
202,"Mangroves_v2_with_No_take_mpas",0,1008,NA,"Niue","NIU","NZL"
202,"Saltmarshes_Py_v6",0,1009,NA,"Niue","NIU","NZL"
202,"Saltmarshes_Py_v6_with_All_mpas",0,1009,NA,"Niue","NIU","NZL"
202,"Saltmarshes_Py_v6_with_Managed_mpas",0,1009,NA,"Niue","NIU","NZL"
202,"Saltmarshes_Py_v6_with_No_take_mpas",0,1009,NA,"Niue","NIU","NZL"
202,"Seagrasses.Py.v7",0,1010,NA,"Niue","NIU","NZL"
202,"Seagrasses.Py.v7_with_All_mpas",0,1010,NA,"Niue","NIU","NZL"
202,"Seagrasses.Py.v7_with_Managed_mpas",0,1010,NA,"Niue","NIU","NZL"
202,"Seagrasses.Py.v7_with_No_take_mpas",0,1010,NA,"Niue","NIU","NZL"
203,"ColdCorals_Pt_v5",1,1011,100,"Line Group","KIR","KIR"
203,"ColdCorals_Pt_v5_with_All_mpas",0,1011,0,"Line Group","KIR","KIR"
203,"ColdCorals_Pt_v5_with_Managed_mpas",0,1011,0,"Line Group","KIR","KIR"
203,"ColdCorals_Pt_v5_with_No_take_mpas",0,1011,0,"Line Group","KIR","KIR"
203,"CoralReef2018_Py_v4",189,1012,100,"Line Group","KIR","KIR"
203,"CoralReef2018_Py_v4_with_All_mpas",0,1012,0,"Line Group","KIR","KIR"
203,"CoralReef2018_Py_v4_with_Managed_mpas",0,1012,0,"Line Group","KIR","KIR"
203,"CoralReef2018_Py_v4_with_No_take_mpas",0,1012,0,"Line Group","KIR","KIR"
203,"Mangroves_v2",0,1013,NA,"Line Group","KIR","KIR"
203,"Mangroves_v2_with_All_mpas",0,1013,NA,"Line Group","KIR","KIR"
203,"Mangroves_v2_with_Managed_mpas",0,1013,NA,"Line Group","KIR","KIR"
