"UNION","ISO_TER1","ISO_SOV1","ID","habitat","total","all_mpas","managed","no_take","pp_all_mpas","pp_managed","pp_no_take"
"Montenegro","MNE","MNE",191,"coldcorals",2,0,0,0,0,0,0
"Montenegro","MNE","MNE",191,"coralreefs",0,0,0,0,NA,NA,NA
"Montenegro","MNE","MNE",191,"mangroves",0,0,0,0,NA,NA,NA
"Montenegro","MNE","MNE",191,"saltmarshes",2,2,0,0,100,0,0
"Montenegro","MNE","MNE",191,"seagrasses",0,0,0,0,NA,NA,NA
"Denmark","DNK","DNK",192,"coldcorals",3,0,0,0,0,0,0
"Denmark","DNK","DNK",192,"coralreefs",0,0,0,0,NA,NA,NA
"Denmark","DNK","DNK",192,"mangroves",0,0,0,0,NA,NA,NA
"Denmark","DNK","DNK",192,"saltmarshes",312,307,272,0,98.3974358974359,87.1794871794872,0
"Denmark","DNK","DNK",192,"seagrasses",1148,594,566,0,51.7421602787456,49.3031358885017,0
"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN",193,"coldcorals",0,0,0,0,NA,NA,NA
"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN",193,"coralreefs",0,0,0,0,NA,NA,NA
"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN",193,"mangroves",0,0,0,0,NA,NA,NA
"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN",193,"saltmarshes",0,0,0,0,NA,NA,NA
"Overlapping claim: Venezuela / Aruba / Dominican Republic","VEN","VEN",193,"seagrasses",0,0,0,0,NA,NA,NA
"Palau","PLW","PLW",194,"coldcorals",3,3,0,0,100,0,0
"Palau","PLW","PLW",194,"coralreefs",489,489,0,73,100,0,14.9284253578732
"Palau","PLW","PLW",194,"mangroves",56,48,0,0,85.7142857142857,0,0
"Palau","PLW","PLW",194,"saltmarshes",0,0,0,0,NA,NA,NA
"Palau","PLW","PLW",194,"seagrasses",735,727,0,48,98.9115646258503,0,6.53061224489796
"Chagos Archipelago",NA,"MUS",195,"coldcorals",0,0,0,0,NA,NA,NA
"Chagos Archipelago",NA,"MUS",195,"coralreefs",1836,1836,0,1836,100,0,100
"Chagos Archipelago",NA,"MUS",195,"mangroves",0,0,0,0,NA,NA,NA
"Chagos Archipelago",NA,"MUS",195,"saltmarshes",0,0,0,0,NA,NA,NA
"Chagos Archipelago",NA,"MUS",195,"seagrasses",0,0,0,0,NA,NA,NA
"Juan de Nova Island","ATF","FRA",196,"coldcorals",0,0,0,0,NA,NA,NA
"Juan de Nova Island","ATF","FRA",196,"coralreefs",56,0,0,0,0,0,0
"Juan de Nova Island","ATF","FRA",196,"mangroves",0,0,0,0,NA,NA,NA
"Juan de Nova Island","ATF","FRA",196,"saltmarshes",0,0,0,0,NA,NA,NA
"Juan de Nova Island","ATF","FRA",196,"seagrasses",0,0,0,0,NA,NA,NA
"Benin","BEN","BEN",197,"coldcorals",1,0,0,0,0,0,0
"Benin","BEN","BEN",197,"coralreefs",0,0,0,0,NA,NA,NA
"Benin","BEN","BEN",197,"mangroves",3,0,0,0,0,0,0
"Benin","BEN","BEN",197,"saltmarshes",0,0,0,0,NA,NA,NA
"Benin","BEN","BEN",197,"seagrasses",1353,0,0,0,0,0,0
"Vanuatu","VUT","VUT",198,"coldcorals",19,0,0,0,0,0,0
"Vanuatu","VUT","VUT",198,"coralreefs",716,1,0,0,0.139664804469274,0,0
"Vanuatu","VUT","VUT",198,"mangroves",11,0,0,0,0,0,0
"Vanuatu","VUT","VUT",198,"saltmarshes",0,0,0,0,NA,NA,NA
"Vanuatu","VUT","VUT",198,"seagrasses",1244,2,0,0,0.160771704180064,0,0
"Tristan Da Cunha","SHN","GBR",199,"coldcorals",6,1,0,0,16.6666666666667,0,0
"Tristan Da Cunha","SHN","GBR",199,"coralreefs",0,0,0,0,NA,NA,NA
"Tristan Da Cunha","SHN","GBR",199,"mangroves",0,0,0,0,NA,NA,NA
"Tristan Da Cunha","SHN","GBR",199,"saltmarshes",0,0,0,0,NA,NA,NA
"Tristan Da Cunha","SHN","GBR",199,"seagrasses",0,0,0,0,NA,NA,NA
"Lebanon","LBN","LBN",200,"coldcorals",0,0,0,0,NA,NA,NA
"Lebanon","LBN","LBN",200,"coralreefs",0,0,0,0,NA,NA,NA
"Lebanon","LBN","LBN",200,"mangroves",0,0,0,0,NA,NA,NA
"Lebanon","LBN","LBN",200,"saltmarshes",0,0,0,0,NA,NA,NA
"Lebanon","LBN","LBN",200,"seagrasses",0,0,0,0,NA,NA,NA
"Ukraine","UKR","UKR",201,"coldcorals",0,0,0,0,NA,NA,NA
"Ukraine","UKR","UKR",201,"coralreefs",0,0,0,0,NA,NA,NA
"Ukraine","UKR","UKR",201,"mangroves",0,0,0,0,NA,NA,NA
"Ukraine","UKR","UKR",201,"saltmarshes",0,0,0,0,NA,NA,NA
"Ukraine","UKR","UKR",201,"seagrasses",5973,1006,0,0,16.8424577264356,0,0
"Niue","NIU","NZL",202,"coldcorals",0,0,0,0,NA,NA,NA
"Niue","NIU","NZL",202,"coralreefs",16,1,0,0,6.25,0,0
"Niue","NIU","NZL",202,"mangroves",0,0,0,0,NA,NA,NA
"Niue","NIU","NZL",202,"saltmarshes",0,0,0,0,NA,NA,NA
"Niue","NIU","NZL",202,"seagrasses",0,0,0,0,NA,NA,NA
"Line Group","KIR","KIR",203,"coldcorals",1,0,0,0,0,0,0
"Line Group","KIR","KIR",203,"coralreefs",189,0,0,0,0,0,0
"Line Group","KIR","KIR",203,"mangroves",0,0,0,0,NA,NA,NA
"Line Group","KIR","KIR",203,"saltmarshes",0,0,0,0,NA,NA,NA
"Line Group","KIR","KIR",203,"seagrasses",0,0,0,0,NA,NA,NA
"India","IND","IND",204,"coldcorals",7,0,0,0,0,0,0
"India","IND","IND",204,"coralreefs",1238,70,0,70,5.65428109854604,0,5.65428109854604
"India","IND","IND",204,"mangroves",2920,1402,0,1352,48.013698630137,0,46.3013698630137
"India","IND","IND",204,"saltmarshes",0,0,0,0,NA,NA,NA
"India","IND","IND",204,"seagrasses",2598,123,0,123,4.73441108545035,0,4.73441108545035
"Poland","POL","POL",205,"coldcorals",0,0,0,0,NA,NA,NA
"Poland","POL","POL",205,"coralreefs",0,0,0,0,NA,NA,NA
"Poland","POL","POL",205,"mangroves",0,0,0,0,NA,NA,NA
"Poland","POL","POL",205,"saltmarshes",0,0,0,0,NA,NA,NA
"Poland","POL","POL",205,"seagrasses",4,4,0,0,100,0,0
"Germany","DEU","DEU",206,"coldcorals",0,0,0,0,NA,NA,NA
"Germany","DEU","DEU",206,"coralreefs",0,0,0,0,NA,NA,NA
"Germany","DEU","DEU",206,"mangroves",0,0,0,0,NA,NA,NA
"Germany","DEU","DEU",206,"saltmarshes",192,188,171,0,97.9166666666667,89.0625,0
"Germany","DEU","DEU",206,"seagrasses",316,316,316,0,100,100,0
"Argentina","ARG","ARG",207,"coldcorals",62,7,0,0,11.2903225806452,0,0
"Argentina","ARG","ARG",207,"coralreefs",0,0,0,0,NA,NA,NA
"Argentina","ARG","ARG",207,"mangroves",0,0,0,0,NA,NA,NA
"Argentina","ARG","ARG",207,"saltmarshes",1167,970,0,0,83.1191088260497,0,0
"Argentina","ARG","ARG",207,"seagrasses",0,0,0,0,NA,NA,NA
"Hala'ib Triangle","SDN","SDN",208,"coldcorals",0,0,0,0,NA,NA,NA
"Hala'ib Triangle","SDN","SDN",208,"coralreefs",1057,924,0,0,87.4172185430464,0,0
"Hala'ib Triangle","SDN","SDN",208,"mangroves",1,1,0,0,100,0,0
"Hala'ib Triangle","SDN","SDN",208,"saltmarshes",0,0,0,0,NA,NA,NA
"Hala'ib Triangle","SDN","SDN",208,"seagrasses",0,0,0,0,NA,NA,NA
"Singapore","SGP","SGP",209,"coldcorals",0,0,0,0,NA,NA,NA
"Singapore","SGP","SGP",209,"coralreefs",4,0,0,0,0,0,0
"Singapore","SGP","SGP",209,"mangroves",7,0,0,0,0,0,0
"Singapore","SGP","SGP",209,"saltmarshes",0,0,0,0,NA,NA,NA
"Singapore","SGP","SGP",209,"seagrasses",127,0,0,0,0,0,0
"Cyprus","CYP","CYP",210,"coldcorals",1,0,0,0,0,0,0
"Cyprus","CYP","CYP",210,"coralreefs",0,0,0,0,NA,NA,NA
"Cyprus","CYP","CYP",210,"mangroves",0,0,0,0,NA,NA,NA
"Cyprus","CYP","CYP",210,"saltmarshes",19,18,7,0,94.7368421052632,36.8421052631579,0
"Cyprus","CYP","CYP",210,"seagrasses",69,43,42,0,62.3188405797101,60.8695652173913,0
"Ascension","SHN","GBR",211,"coldcorals",7,7,0,0,100,0,0
"Ascension","SHN","GBR",211,"coralreefs",0,0,0,0,NA,NA,NA
"Ascension","SHN","GBR",211,"mangroves",0,0,0,0,NA,NA,NA
"Ascension","SHN","GBR",211,"saltmarshes",0,0,0,0,NA,NA,NA
"Ascension","SHN","GBR",211,"seagrasses",0,0,0,0,NA,NA,NA
"Belize","BLZ","BLZ",212,"coldcorals",3,2,0,0,66.6666666666667,0,0
"Belize","BLZ","BLZ",212,"coralreefs",863,351,96,12,40.6720741599073,11.1239860950174,1.39049826187717
"Belize","BLZ","BLZ",212,"mangroves",489,164,16,14,33.5378323108384,3.2719836400818,2.86298568507157
"Belize","BLZ","BLZ",212,"saltmarshes",0,0,0,0,NA,NA,NA
"Belize","BLZ","BLZ",212,"seagrasses",4917,2138,627,54,43.481797844214,12.751677852349,1.09823062843197
"Montserrat","MSR","GBR",213,"coldcorals",7,0,0,0,0,0,0
"Montserrat","MSR","GBR",213,"coralreefs",0,0,0,0,NA,NA,NA
"Montserrat","MSR","GBR",213,"mangroves",0,0,0,0,NA,NA,NA
"Montserrat","MSR","GBR",213,"saltmarshes",0,0,0,0,NA,NA,NA
"Montserrat","MSR","GBR",213,"seagrasses",14,0,0,0,0,0,0
"Japan","JPN","JPN",214,"coldcorals",95,11,0,0,11.5789473684211,0,0
"Japan","JPN","JPN",214,"coralreefs",1076,774,48,3,71.9330855018587,4.46096654275093,0.278810408921933
"Japan","JPN","JPN",214,"mangroves",9,9,0,0,100,0,0
"Japan","JPN","JPN",214,"saltmarshes",0,0,0,0,NA,NA,NA
"Japan","JPN","JPN",214,"seagrasses",455,385,0,0,84.6153846153846,0,0
"Aruba","ABW","NLD",215,"coldcorals",4,0,0,0,0,0,0
"Aruba","ABW","NLD",215,"coralreefs",64,0,0,0,0,0,0
"Aruba","ABW","NLD",215,"mangroves",0,0,0,0,NA,NA,NA
"Aruba","ABW","NLD",215,"saltmarshes",0,0,0,0,NA,NA,NA
"Aruba","ABW","NLD",215,"seagrasses",32,0,0,0,0,0,0
"Honduras","HND","HND",216,"coldcorals",12,1,0,0,8.33333333333333,0,0
"Honduras","HND","HND",216,"coralreefs",699,211,204,0,30.1859799713877,29.1845493562232,0
"Honduras","HND","HND",216,"mangroves",565,388,358,0,68.6725663716814,63.3628318584071,0
"Honduras","HND","HND",216,"saltmarshes",0,0,0,0,NA,NA,NA
"Honduras","HND","HND",216,"seagrasses",2758,737,717,0,26.7222625090645,25.9970993473532,0
"Canary Islands",NA,"ESP",217,"coldcorals",28,11,0,0,39.2857142857143,0,0
"Canary Islands",NA,"ESP",217,"coralreefs",0,0,0,0,NA,NA,NA
"Canary Islands",NA,"ESP",217,"mangroves",0,0,0,0,NA,NA,NA
"Canary Islands",NA,"ESP",217,"saltmarshes",0,0,0,0,NA,NA,NA
"Canary Islands",NA,"ESP",217,"seagrasses",2078,1211,493,0,58.2771896053898,23.7247353224254,0
"Samoa","WSM","WSM",218,"coldcorals",2,0,0,0,0,0,0
"Samoa","WSM","WSM",218,"coralreefs",201,21,0,0,10.4477611940298,0,0
"Samoa","WSM","WSM",218,"mangroves",3,1,0,0,33.3333333333333,0,0
"Samoa","WSM","WSM",218,"saltmarshes",0,0,0,0,NA,NA,NA
"Samoa","WSM","WSM",218,"seagrasses",993,49,0,0,4.93454179254783,0,0
"Tokelau","TKL","NZL",219,"coldcorals",0,0,0,0,NA,NA,NA
"Tokelau","TKL","NZL",219,"coralreefs",102,0,0,0,0,0,0
"Tokelau","TKL","NZL",219,"mangroves",0,0,0,0,NA,NA,NA
"Tokelau","TKL","NZL",219,"saltmarshes",0,0,0,0,NA,NA,NA
"Tokelau","TKL","NZL",219,"seagrasses",0,0,0,0,NA,NA,NA
"Curaçao","CUW","NLD",220,"coldcorals",5,0,0,0,0,0,0
"Curaçao","CUW","NLD",220,"coralreefs",45,2,0,0,4.44444444444444,0,0
"Curaçao","CUW","NLD",220,"mangroves",0,0,0,0,NA,NA,NA
"Curaçao","CUW","NLD",220,"saltmarshes",0,0,0,0,NA,NA,NA
"Curaçao","CUW","NLD",220,"seagrasses",0,0,0,0,NA,NA,NA
"Namibia","NAM","NAM",221,"coldcorals",2,0,0,0,0,0,0
"Namibia","NAM","NAM",221,"coralreefs",0,0,0,0,NA,NA,NA
"Namibia","NAM","NAM",221,"mangroves",0,0,0,0,NA,NA,NA
"Namibia","NAM","NAM",221,"saltmarshes",0,0,0,0,NA,NA,NA
"Namibia","NAM","NAM",221,"seagrasses",0,0,0,0,NA,NA,NA
"Barbados","BRB","BRB",222,"coldcorals",6,0,0,0,0,0,0
"Barbados","BRB","BRB",222,"coralreefs",35,0,0,0,0,0,0
"Barbados","BRB","BRB",222,"mangroves",0,0,0,0,NA,NA,NA
"Barbados","BRB","BRB",222,"saltmarshes",0,0,0,0,NA,NA,NA
"Barbados","BRB","BRB",222,"seagrasses",87,0,0,0,0,0,0
"Peru","PER","PER",223,"coldcorals",9,1,1,0,11.1111111111111,11.1111111111111,0
"Peru","PER","PER",223,"coralreefs",0,0,0,0,NA,NA,NA
"Peru","PER","PER",223,"mangroves",37,16,16,0,43.2432432432432,43.2432432432432,0
"Peru","PER","PER",223,"saltmarshes",291,51,38,0,17.5257731958763,13.0584192439863,0
"Peru","PER","PER",223,"seagrasses",0,0,0,0,NA,NA,NA
"Sweden","SWE","SWE",224,"coldcorals",30,18,17,0,60,56.6666666666667,0
"Sweden","SWE","SWE",224,"coralreefs",0,0,0,0,NA,NA,NA
"Sweden","SWE","SWE",224,"mangroves",0,0,0,0,NA,NA,NA
"Sweden","SWE","SWE",224,"saltmarshes",55,13,11,0,23.6363636363636,20,0
"Sweden","SWE","SWE",224,"seagrasses",37,22,18,0,59.4594594594595,48.6486486486487,0
"Egypt","EGY","EGY",225,"coldcorals",0,0,0,0,NA,NA,NA
"Egypt","EGY","EGY",225,"coralreefs",2223,1169,0,0,52.5865946918578,0,0
"Egypt","EGY","EGY",225,"mangroves",0,0,0,0,NA,NA,NA
"Egypt","EGY","EGY",225,"saltmarshes",0,0,0,0,NA,NA,NA
"Egypt","EGY","EGY",225,"seagrasses",2450,478,0,0,19.5102040816327,0,0
"American Samoa","ASM","USA",226,"coldcorals",1,0,0,0,0,0,0
"American Samoa","ASM","USA",226,"coralreefs",46,13,0,0,28.2608695652174,0,0
"American Samoa","ASM","USA",226,"mangroves",0,0,0,0,NA,NA,NA
"American Samoa","ASM","USA",226,"saltmarshes",0,0,0,0,NA,NA,NA
"American Samoa","ASM","USA",226,"seagrasses",467,16,0,0,3.42612419700214,0,0
"Russia","RUS","RUS",227,"coldcorals",18,2,0,0,11.1111111111111,0,0
"Russia","RUS","RUS",227,"coralreefs",0,0,0,0,NA,NA,NA
"Russia","RUS","RUS",227,"mangroves",0,0,0,0,NA,NA,NA
"Russia","RUS","RUS",227,"saltmarshes",6990,4019,0,0,57.4964234620887,0,0
"Russia","RUS","RUS",227,"seagrasses",683,11,0,0,1.61054172767204,0,0
"Palmyra Atoll","UMI","USA",228,"coldcorals",0,0,0,0,NA,NA,NA
"Palmyra Atoll","UMI","USA",228,"coralreefs",77,77,0,0,100,0,0
"Palmyra Atoll","UMI","USA",228,"mangroves",0,0,0,0,NA,NA,NA
"Palmyra Atoll","UMI","USA",228,"saltmarshes",0,0,0,0,NA,NA,NA
"Palmyra Atoll","UMI","USA",228,"seagrasses",0,0,0,0,NA,NA,NA
"Madagascar","MDG","MDG",229,"coldcorals",9,1,0,0,11.1111111111111,0,0
"Madagascar","MDG","MDG",229,"coralreefs",2417,817,81,0,33.8022341745966,3.35126189491105,0
"Madagascar","MDG","MDG",229,"mangroves",2548,461,237,0,18.0926216640502,9.30141287284144,0
"Madagascar","MDG","MDG",229,"saltmarshes",60,39,17,0,65,28.3333333333333,0
"Madagascar","MDG","MDG",229,"seagrasses",5807,1191,0,0,20.5097296366454,0,0
"Bonaire","BES","NLD",230,"coldcorals",2,2,0,0,100,0,0
"Bonaire","BES","NLD",230,"coralreefs",20,20,0,0,100,0,0
"Bonaire","BES","NLD",230,"mangroves",2,2,0,0,100,0,0
"Bonaire","BES","NLD",230,"saltmarshes",0,0,0,0,NA,NA,NA
"Bonaire","BES","NLD",230,"seagrasses",2,2,0,0,100,0,0
"Albania","ALB","ALB",231,"coldcorals",6,0,0,0,0,0,0
"Albania","ALB","ALB",231,"coralreefs",0,0,0,0,NA,NA,NA
"Albania","ALB","ALB",231,"mangroves",0,0,0,0,NA,NA,NA
"Albania","ALB","ALB",231,"saltmarshes",45,41,7,0,91.1111111111111,15.5555555555556,0
"Albania","ALB","ALB",231,"seagrasses",44,3,0,0,6.81818181818182,0,0
"Guatemala","GTM","GTM",232,"coldcorals",1,0,0,0,0,0,0
"Guatemala","GTM","GTM",232,"coralreefs",0,0,0,0,NA,NA,NA
"Guatemala","GTM","GTM",232,"mangroves",255,114,0,0,44.7058823529412,0,0
"Guatemala","GTM","GTM",232,"saltmarshes",0,0,0,0,NA,NA,NA
"Guatemala","GTM","GTM",232,"seagrasses",0,0,0,0,NA,NA,NA
"Clipperton Island",NA,"FRA",233,"coldcorals",0,0,0,0,NA,NA,NA
"Clipperton Island",NA,"FRA",233,"coralreefs",5,4,0,0,80,0,0
"Clipperton Island",NA,"FRA",233,"mangroves",0,0,0,0,NA,NA,NA
"Clipperton Island",NA,"FRA",233,"saltmarshes",0,0,0,0,NA,NA,NA
"Clipperton Island",NA,"FRA",233,"seagrasses",0,0,0,0,NA,NA,NA
"Gambia","GMB","GMB",234,"coldcorals",0,0,0,0,NA,NA,NA
"Gambia","GMB","GMB",234,"coralreefs",0,0,0,0,NA,NA,NA
"Gambia","GMB","GMB",234,"mangroves",603,267,245,0,44.2786069651741,40.6301824212272,0
"Gambia","GMB","GMB",234,"saltmarshes",0,0,0,0,NA,NA,NA
"Gambia","GMB","GMB",234,"seagrasses",0,0,0,0,NA,NA,NA
"Democratic Republic of the Congo","COD","COD",235,"coldcorals",0,0,0,0,NA,NA,NA
"Democratic Republic of the Congo","COD","COD",235,"coralreefs",0,0,0,0,NA,NA,NA
"Democratic Republic of the Congo","COD","COD",235,"mangroves",252,245,0,0,97.2222222222222,0,0
"Democratic Republic of the Congo","COD","COD",235,"saltmarshes",0,0,0,0,NA,NA,NA
"Democratic Republic of the Congo","COD","COD",235,"seagrasses",0,0,0,0,NA,NA,NA
"Iceland","ISL","ISL",236,"coldcorals",136,20,20,0,14.7058823529412,14.7058823529412,0
"Iceland","ISL","ISL",236,"coralreefs",0,0,0,0,NA,NA,NA
"Iceland","ISL","ISL",236,"mangroves",0,0,0,0,NA,NA,NA
"Iceland","ISL","ISL",236,"saltmarshes",25,0,0,0,0,0,0
"Iceland","ISL","ISL",236,"seagrasses",0,0,0,0,NA,NA,NA
"Pitcairn","PCN","GBR",237,"coldcorals",0,0,0,0,NA,NA,NA
"Pitcairn","PCN","GBR",237,"coralreefs",43,36,31,0,83.7209302325581,72.0930232558139,0
"Pitcairn","PCN","GBR",237,"mangroves",0,0,0,0,NA,NA,NA
"Pitcairn","PCN","GBR",237,"saltmarshes",0,0,0,0,NA,NA,NA
"Pitcairn","PCN","GBR",237,"seagrasses",0,0,0,0,NA,NA,NA
"Ghana","GHA","GHA",238,"coldcorals",7,0,0,0,0,0,0
"Ghana","GHA","GHA",238,"coralreefs",0,0,0,0,NA,NA,NA
"Ghana","GHA","GHA",238,"mangroves",203,106,106,0,52.2167487684729,52.2167487684729,0
"Ghana","GHA","GHA",238,"saltmarshes",0,0,0,0,NA,NA,NA
"Ghana","GHA","GHA",238,"seagrasses",2731,0,0,0,0,0,0
"Anguilla","AIA","GBR",239,"coldcorals",3,0,0,0,0,0,0
"Anguilla","AIA","GBR",239,"coralreefs",25,6,0,0,24,0,0
"Anguilla","AIA","GBR",239,"mangroves",0,0,0,0,NA,NA,NA
"Anguilla","AIA","GBR",239,"saltmarshes",0,0,0,0,NA,NA,NA
"Anguilla","AIA","GBR",239,"seagrasses",15,1,0,0,6.66666666666667,0,0
"Libya","LBY","LBY",240,"coldcorals",0,0,0,0,NA,NA,NA
"Libya","LBY","LBY",240,"coralreefs",0,0,0,0,NA,NA,NA
"Libya","LBY","LBY",240,"mangroves",0,0,0,0,NA,NA,NA
"Libya","LBY","LBY",240,"saltmarshes",0,0,0,0,NA,NA,NA
"Libya","LBY","LBY",240,"seagrasses",16,0,0,0,0,0,0
"Islas San Félix and San Ambrosio","CHL","CHL",241,"coldcorals",0,0,0,0,NA,NA,NA
"Islas San Félix and San Ambrosio","CHL","CHL",241,"coralreefs",0,0,0,0,NA,NA,NA
"Islas San Félix and San Ambrosio","CHL","CHL",241,"mangroves",0,0,0,0,NA,NA,NA
"Islas San Félix and San Ambrosio","CHL","CHL",241,"saltmarshes",0,0,0,0,NA,NA,NA
"Islas San Félix and San Ambrosio","CHL","CHL",241,"seagrasses",0,0,0,0,NA,NA,NA
"Belarus","BLR","BLR",242,"coldcorals",0,0,0,0,NA,NA,NA
"Belarus","BLR","BLR",242,"coralreefs",0,0,0,0,NA,NA,NA
"Belarus","BLR","BLR",242,"mangroves",0,0,0,0,NA,NA,NA
"Belarus","BLR","BLR",242,"saltmarshes",0,0,0,0,NA,NA,NA
"Belarus","BLR","BLR",242,"seagrasses",0,0,0,0,NA,NA,NA
"Hungary","HUN","HUN",243,"coldcorals",0,0,0,0,NA,NA,NA
"Hungary","HUN","HUN",243,"coralreefs",0,0,0,0,NA,NA,NA
"Hungary","HUN","HUN",243,"mangroves",0,0,0,0,NA,NA,NA
"Hungary","HUN","HUN",243,"saltmarshes",0,0,0,0,NA,NA,NA
"Hungary","HUN","HUN",243,"seagrasses",0,0,0,0,NA,NA,NA
"Tajikistan","TJK","TJK",244,"coldcorals",0,0,0,0,NA,NA,NA
"Tajikistan","TJK","TJK",244,"coralreefs",0,0,0,0,NA,NA,NA
"Tajikistan","TJK","TJK",244,"mangroves",0,0,0,0,NA,NA,NA
"Tajikistan","TJK","TJK",244,"saltmarshes",0,0,0,0,NA,NA,NA
"Tajikistan","TJK","TJK",244,"seagrasses",0,0,0,0,NA,NA,NA
"Burkina Faso","BFA","BFA",245,"coldcorals",0,0,0,0,NA,NA,NA
"Burkina Faso","BFA","BFA",245,"coralreefs",0,0,0,0,NA,NA,NA
"Burkina Faso","BFA","BFA",245,"mangroves",0,0,0,0,NA,NA,NA
"Burkina Faso","BFA","BFA",245,"saltmarshes",0,0,0,0,NA,NA,NA
"Burkina Faso","BFA","BFA",245,"seagrasses",0,0,0,0,NA,NA,NA
"Rwanda","RWA","RWA",246,"coldcorals",0,0,0,0,NA,NA,NA
"Rwanda","RWA","RWA",246,"coralreefs",0,0,0,0,NA,NA,NA
"Rwanda","RWA","RWA",246,"mangroves",0,0,0,0,NA,NA,NA
"Rwanda","RWA","RWA",246,"saltmarshes",0,0,0,0,NA,NA,NA
"Rwanda","RWA","RWA",246,"seagrasses",0,0,0,0,NA,NA,NA
"Mongolia","MNG","MNG",247,"coldcorals",0,0,0,0,NA,NA,NA
"Mongolia","MNG","MNG",247,"coralreefs",0,0,0,0,NA,NA,NA
"Mongolia","MNG","MNG",247,"mangroves",0,0,0,0,NA,NA,NA
"Mongolia","MNG","MNG",247,"saltmarshes",0,0,0,0,NA,NA,NA
"Mongolia","MNG","MNG",247,"seagrasses",0,0,0,0,NA,NA,NA
"Zambia","ZMB","ZMB",248,"coldcorals",0,0,0,0,NA,NA,NA
"Zambia","ZMB","ZMB",248,"coralreefs",0,0,0,0,NA,NA,NA
"Zambia","ZMB","ZMB",248,"mangroves",0,0,0,0,NA,NA,NA
"Zambia","ZMB","ZMB",248,"saltmarshes",0,0,0,0,NA,NA,NA
"Zambia","ZMB","ZMB",248,"seagrasses",0,0,0,0,NA,NA,NA
"Swaziland","SWZ","SWZ",249,"coldcorals",0,0,0,0,NA,NA,NA
"Swaziland","SWZ","SWZ",249,"coralreefs",0,0,0,0,NA,NA,NA
"Swaziland","SWZ","SWZ",249,"mangroves",0,0,0,0,NA,NA,NA
"Swaziland","SWZ","SWZ",249,"saltmarshes",0,0,0,0,NA,NA,NA
"Swaziland","SWZ","SWZ",249,"seagrasses",0,0,0,0,NA,NA,NA
"Laos","LAO","LAO",250,"coldcorals",0,0,0,0,NA,NA,NA
"Laos","LAO","LAO",250,"coralreefs",0,0,0,0,NA,NA,NA
"Laos","LAO","LAO",250,"mangroves",0,0,0,0,NA,NA,NA
"Laos","LAO","LAO",250,"saltmarshes",0,0,0,0,NA,NA,NA
"Laos","LAO","LAO",250,"seagrasses",0,0,0,0,NA,NA,NA
"Moldova","MDA","MDA",251,"coldcorals",0,0,0,0,NA,NA,NA
"Moldova","MDA","MDA",251,"coralreefs",0,0,0,0,NA,NA,NA
"Moldova","MDA","MDA",251,"mangroves",0,0,0,0,NA,NA,NA
"Moldova","MDA","MDA",251,"saltmarshes",0,0,0,0,NA,NA,NA
"Moldova","MDA","MDA",251,"seagrasses",0,0,0,0,NA,NA,NA
"Bhutan","BTN","BTN",252,"coldcorals",0,0,0,0,NA,NA,NA
"Bhutan","BTN","BTN",252,"coralreefs",0,0,0,0,NA,NA,NA
"Bhutan","BTN","BTN",252,"mangroves",0,0,0,0,NA,NA,NA
"Bhutan","BTN","BTN",252,"saltmarshes",0,0,0,0,NA,NA,NA
"Bhutan","BTN","BTN",252,"seagrasses",0,0,0,0,NA,NA,NA
"South Sudan","SSD","SSD",253,"coldcorals",0,0,0,0,NA,NA,NA
"South Sudan","SSD","SSD",253,"coralreefs",0,0,0,0,NA,NA,NA
"South Sudan","SSD","SSD",253,"mangroves",0,0,0,0,NA,NA,NA
"South Sudan","SSD","SSD",253,"saltmarshes",0,0,0,0,NA,NA,NA
"South Sudan","SSD","SSD",253,"seagrasses",0,0,0,0,NA,NA,NA
"Kyrgyzstan","KGZ","KGZ",254,"coldcorals",0,0,0,0,NA,NA,NA
"Kyrgyzstan","KGZ","KGZ",254,"coralreefs",0,0,0,0,NA,NA,NA
"Kyrgyzstan","KGZ","KGZ",254,"mangroves",0,0,0,0,NA,NA,NA
"Kyrgyzstan","KGZ","KGZ",254,"saltmarshes",0,0,0,0,NA,NA,NA
"Kyrgyzstan","KGZ","KGZ",254,"seagrasses",0,0,0,0,NA,NA,NA
"Liechtenstein","LIE","LIE",255,"coldcorals",0,0,0,0,NA,NA,NA
"Liechtenstein","LIE","LIE",255,"coralreefs",0,0,0,0,NA,NA,NA
"Liechtenstein","LIE","LIE",255,"mangroves",0,0,0,0,NA,NA,NA
"Liechtenstein","LIE","LIE",255,"saltmarshes",0,0,0,0,NA,NA,NA
"Liechtenstein","LIE","LIE",255,"seagrasses",0,0,0,0,NA,NA,NA
"Switzerland","CHE","CHE",256,"coldcorals",0,0,0,0,NA,NA,NA
"Switzerland","CHE","CHE",256,"coralreefs",0,0,0,0,NA,NA,NA
"Switzerland","CHE","CHE",256,"mangroves",0,0,0,0,NA,NA,NA
"Switzerland","CHE","CHE",256,"saltmarshes",0,0,0,0,NA,NA,NA
"Switzerland","CHE","CHE",256,"seagrasses",0,0,0,0,NA,NA,NA
