"UNION","ISO_TER1","ISO_SOV1","ID","habitat","total","all_mpas","pp_all_mpas","pp_mean_all"
"Estonia","EST","EST",1,"coldcorals",0,0,NA,77.9824561403509
"Estonia","EST","EST",1,"coralreefs",0,0,NA,77.9824561403509
"Estonia","EST","EST",1,"mangroves",0,0,NA,77.9824561403509
"Estonia","EST","EST",1,"saltmarshes",228,196,85.9649122807018,77.9824561403509
"Estonia","EST","EST",1,"seagrasses",10,7,70,77.9824561403509
"Estonia","EST","EST",1,"knolls_seamounts",0,0,NA,77.9824561403509
"Mayotte","MYT","FRA",2,"coldcorals",2,2,100,99.7155790763237
"Mayotte","MYT","FRA",2,"coralreefs",315,314,99.6825396825397,99.7155790763237
"Mayotte","MYT","FRA",2,"mangroves",5,5,100,99.7155790763237
"Mayotte","MYT","FRA",2,"saltmarshes",0,0,NA,99.7155790763237
"Mayotte","MYT","FRA",2,"seagrasses",1477,1463,99.0521327014218,99.7155790763237
"Mayotte","MYT","FRA",2,"knolls_seamounts",2447.83764648438,2444,99.8432229976571,99.7155790763237
"Cameroon","CMR","CMR",4,"coldcorals",0,0,NA,75.1050593375915
"Cameroon","CMR","CMR",4,"coralreefs",0,0,NA,75.1050593375915
"Cameroon","CMR","CMR",4,"mangroves",1891.45690917969,1420.57983398438,75.1050593375915,75.1050593375915
"Cameroon","CMR","CMR",4,"saltmarshes",0,0,NA,75.1050593375915
"Cameroon","CMR","CMR",4,"seagrasses",0,0,NA,75.1050593375915
"Cameroon","CMR","CMR",4,"knolls_seamounts",0,0,NA,75.1050593375915
"Finland","FIN","FIN",5,"coldcorals",0,0,NA,46.4910120659936
"Finland","FIN","FIN",5,"coralreefs",0,0,NA,46.4910120659936
"Finland","FIN","FIN",5,"mangroves",0,0,NA,46.4910120659936
"Finland","FIN","FIN",5,"saltmarshes",131,88,67.175572519084,46.4910120659936
"Finland","FIN","FIN",5,"seagrasses",62,16,25.8064516129032,46.4910120659936
"Finland","FIN","FIN",5,"knolls_seamounts",0,0,NA,46.4910120659936
"Bassas da India","ATF","FRA",6,"coldcorals",0,0,NA,0
"Bassas da India","ATF","FRA",6,"coralreefs",35,0,0,0
"Bassas da India","ATF","FRA",6,"mangroves",0,0,NA,0
"Bassas da India","ATF","FRA",6,"saltmarshes",0,0,NA,0
"Bassas da India","ATF","FRA",6,"seagrasses",0,0,NA,0
"Bassas da India","ATF","FRA",6,"knolls_seamounts",9000.693359375,0,0,0
"Faeroe","FRO","DNK",7,"coldcorals",285,0,0,0.49459685515464
"Faeroe","FRO","DNK",7,"coralreefs",0,0,NA,0.49459685515464
"Faeroe","FRO","DNK",7,"mangroves",0,0,NA,0.49459685515464
"Faeroe","FRO","DNK",7,"saltmarshes",0,0,NA,0.49459685515464
"Faeroe","FRO","DNK",7,"seagrasses",0,0,NA,0.49459685515464
"Faeroe","FRO","DNK",7,"knolls_seamounts",26453.009765625,261.671508789062,0.989193710309279,0.49459685515464
"Gilbert Islands","KIR","KIR",8,"coldcorals",1,0,0,0.0878734622144112
"Gilbert Islands","KIR","KIR",8,"coralreefs",1707,6,0.351493848857645,0.0878734622144112
"Gilbert Islands","KIR","KIR",8,"mangroves",0,0,NA,0.0878734622144112
"Gilbert Islands","KIR","KIR",8,"saltmarshes",0,0,NA,0.0878734622144112
"Gilbert Islands","KIR","KIR",8,"seagrasses",499,0,0,0.0878734622144112
"Gilbert Islands","KIR","KIR",8,"knolls_seamounts",128096.796875,0,0,0.0878734622144112
"Nigeria","NGA","NGA",10,"coldcorals",9,0,0,1.3667841205861
"Nigeria","NGA","NGA",10,"coralreefs",0,0,NA,1.3667841205861
"Nigeria","NGA","NGA",10,"mangroves",6873.41015625,375,5.45580710993963,1.3667841205861
"Nigeria","NGA","NGA",10,"saltmarshes",0,0,NA,1.3667841205861
"Nigeria","NGA","NGA",10,"seagrasses",8826.6142578125,1,0.0113293724047688,1.3667841205861
"Nigeria","NGA","NGA",10,"knolls_seamounts",985,0,0,1.3667841205861
"Pakistan","PAK","PAK",11,"coldcorals",0,0,NA,50.3401360544218
"Pakistan","PAK","PAK",11,"coralreefs",0,0,NA,50.3401360544218
"Pakistan","PAK","PAK",11,"mangroves",637,325,51.0204081632653,50.3401360544218
"Pakistan","PAK","PAK",11,"saltmarshes",3521.26708984375,3521.26708984375,100,50.3401360544218
"Pakistan","PAK","PAK",11,"seagrasses",0,0,NA,50.3401360544218
"Pakistan","PAK","PAK",11,"knolls_seamounts",30126.076171875,0,0,50.3401360544218
"Syria","SYR","SYR",12,"coldcorals",0,0,NA,0
"Syria","SYR","SYR",12,"coralreefs",0,0,NA,0
"Syria","SYR","SYR",12,"mangroves",0,0,NA,0
"Syria","SYR","SYR",12,"saltmarshes",0,0,NA,0
"Syria","SYR","SYR",12,"seagrasses",13,0,0,0
"Syria","SYR","SYR",12,"knolls_seamounts",504.158630371094,0,0,0
"Philippines","PHL","PHL",14,"coldcorals",175,7,4,15.0996943539167
"Philippines","PHL","PHL",14,"coralreefs",13555.421875,2165,15.9714689809313,15.0996943539167
"Philippines","PHL","PHL",14,"mangroves",2731,1094,40.0585865983156,15.0996943539167
"Philippines","PHL","PHL",14,"saltmarshes",2,0,0,15.0996943539167
"Philippines","PHL","PHL",14,"seagrasses",15040,4369,29.0492021276596,15.0996943539167
"Philippines","PHL","PHL",14,"knolls_seamounts",488460.65625,7419.27001953125,1.51890841659394,15.0996943539167
"Bahrain","BHR","BHR",15,"coldcorals",0,0,NA,32.943053924194
"Bahrain","BHR","BHR",15,"coralreefs",212.435974121094,4,1.88292026176315,32.943053924194
"Bahrain","BHR","BHR",15,"mangroves",0,0,NA,32.943053924194
"Bahrain","BHR","BHR",15,"saltmarshes",18.5230712890625,15.5230722427368,83.8039869333271,32.943053924194
"Bahrain","BHR","BHR",15,"seagrasses",542.303833007812,71.2709503173828,13.1422545774918,32.943053924194
"Bahrain","BHR","BHR",15,"knolls_seamounts",0,0,NA,32.943053924194
"British Virgin Islands","VGB","GBR",16,"coldcorals",8,0,0,0.456288072924214
"British Virgin Islands","VGB","GBR",16,"coralreefs",134,0,0,0.456288072924214
"British Virgin Islands","VGB","GBR",16,"mangroves",1,0,0,0.456288072924214
"British Virgin Islands","VGB","GBR",16,"saltmarshes",0,0,NA,0.456288072924214
"British Virgin Islands","VGB","GBR",16,"seagrasses",87.6639175415039,2,2.28144036462107,0.456288072924214
"British Virgin Islands","VGB","GBR",16,"knolls_seamounts",13548.158203125,0,0,0.456288072924214
"Cuba","CUB","CUB",17,"coldcorals",56.7855339050293,0,0,35.4104880535377
"Cuba","CUB","CUB",17,"coralreefs",2674,739,27.6364996260284,35.4104880535377
"Cuba","CUB","CUB",17,"mangroves",3324,1712,51.5042117930205,35.4104880535377
"Cuba","CUB","CUB",17,"saltmarshes",7013,6298,89.8046485099102,35.4104880535377
"Cuba","CUB","CUB",17,"seagrasses",13918,6019,43.2461560569047,35.4104880535377
"Cuba","CUB","CUB",17,"knolls_seamounts",53792.69140625,146,0.271412335362415,35.4104880535377
"Johnston Atoll","UMI","USA",18,"coldcorals",8,8,100,99.9790617552185
"Johnston Atoll","UMI","USA",18,"coralreefs",79,79,100,99.9790617552185
"Johnston Atoll","UMI","USA",18,"mangroves",0,0,NA,99.9790617552185
"Johnston Atoll","UMI","USA",18,"saltmarshes",0,0,NA,99.9790617552185
"Johnston Atoll","UMI","USA",18,"seagrasses",0,0,NA,99.9790617552185
"Johnston Atoll","UMI","USA",18,"knolls_seamounts",153725.875,153629.3125,99.9371852656555,99.9790617552185
"Guyana","GUY","GUY",19,"coldcorals",17,0,0,26.8863970294027
"Guyana","GUY","GUY",19,"coralreefs",0,0,NA,26.8863970294027
"Guyana","GUY","GUY",19,"mangroves",271.903167724609,146.209930419922,53.7727940588053,26.8863970294027
"Guyana","GUY","GUY",19,"saltmarshes",0,0,NA,26.8863970294027
"Guyana","GUY","GUY",19,"seagrasses",0,0,NA,26.8863970294027
"Guyana","GUY","GUY",19,"knolls_seamounts",0,0,NA,26.8863970294027
"Seychelles","SYC","SYC",20,"coldcorals",4,0,0,50.242458267597
"Seychelles","SYC","SYC",20,"coralreefs",1482,1397,94.2645074224022,50.242458267597
"Seychelles","SYC","SYC",20,"mangroves",1,1,100,50.242458267597
"Seychelles","SYC","SYC",20,"saltmarshes",0,0,NA,50.242458267597
"Seychelles","SYC","SYC",20,"seagrasses",18,6,33.3333333333333,50.242458267597
"Seychelles","SYC","SYC",20,"knolls_seamounts",254238.890625,60037.1171875,23.6144505822495,50.242458267597
"Phoenix Group","KIR","KIR",21,"coldcorals",0,0,NA,75.8401975392877
"Phoenix Group","KIR","KIR",21,"coralreefs",87,87,100,75.8401975392877
"Phoenix Group","KIR","KIR",21,"mangroves",0,0,NA,75.8401975392877
"Phoenix Group","KIR","KIR",21,"saltmarshes",0,0,NA,75.8401975392877
"Phoenix Group","KIR","KIR",21,"seagrasses",0,0,NA,75.8401975392877
"Phoenix Group","KIR","KIR",21,"knolls_seamounts",218560.953125,112953.1640625,51.6803950785754,75.8401975392877
"Equatorial Guinea","GNQ","GNQ",23,"coldcorals",4,3,75,51.4497687155012
"Equatorial Guinea","GNQ","GNQ",23,"coralreefs",0,0,NA,51.4497687155012
"Equatorial Guinea","GNQ","GNQ",23,"mangroves",239.379241943359,188.597930908203,78.7862512125543,51.4497687155012
"Equatorial Guinea","GNQ","GNQ",23,"saltmarshes",0,0,NA,51.4497687155012
"Equatorial Guinea","GNQ","GNQ",23,"seagrasses",0,0,NA,51.4497687155012
"Equatorial Guinea","GNQ","GNQ",23,"knolls_seamounts",41559,234,0.563054933949325,51.4497687155012
"Vietnam","VNM","VNM",24,"coldcorals",1,0,0,7.64741517840979
"Vietnam","VNM","VNM",24,"coralreefs",454.884338378906,101,22.2034463441715,7.64741517840979
"Vietnam","VNM","VNM",24,"mangroves",1561.224609375,209,13.3869270792284,7.64741517840979
"Vietnam","VNM","VNM",24,"saltmarshes",298.570495605469,0,0,7.64741517840979
"Vietnam","VNM","VNM",24,"seagrasses",272,28,10.2941176470588,7.64741517840979
"Vietnam","VNM","VNM",24,"knolls_seamounts",112064.1953125,0,0,7.64741517840979
"Matthew and Hunter Islands",NA,"FRA",25,"coldcorals",0,0,NA,99.8755970902322
"Matthew and Hunter Islands",NA,"FRA",25,"coralreefs",0,0,NA,99.8755970902322
"Matthew and Hunter Islands",NA,"FRA",25,"mangroves",0,0,NA,99.8755970902322
"Matthew and Hunter Islands",NA,"FRA",25,"saltmarshes",0,0,NA,99.8755970902322
"Matthew and Hunter Islands",NA,"FRA",25,"seagrasses",0,0,NA,99.8755970902322
"Matthew and Hunter Islands",NA,"FRA",25,"knolls_seamounts",87530.609375,87421.71875,99.8755970902322,99.8755970902322
"Panama","PAN","PAN",26,"coldcorals",33,0,0,24.8784982898908
"Panama","PAN","PAN",26,"coralreefs",626,73,11.6613418530351,24.8784982898908
"Panama","PAN","PAN",26,"mangroves",1555,646,41.5434083601286,24.8784982898908
"Panama","PAN","PAN",26,"saltmarshes",223,91,40.8071748878924,24.8784982898908
"Panama","PAN","PAN",26,"seagrasses",1805,96,5.3185595567867,24.8784982898908
"Panama","PAN","PAN",26,"knolls_seamounts",70902.8515625,35409.2421875,49.9405050815018,24.8784982898908
"Tromelin Island",NA,"FRA",27,"coldcorals",0,0,NA,0
"Tromelin Island",NA,"FRA",27,"coralreefs",7,0,0,0
"Tromelin Island",NA,"FRA",27,"mangroves",0,0,NA,0
"Tromelin Island",NA,"FRA",27,"saltmarshes",0,0,NA,0
"Tromelin Island",NA,"FRA",27,"seagrasses",0,0,NA,0
"Tromelin Island",NA,"FRA",27,"knolls_seamounts",62976.05078125,0,0,0
"Gabon","GAB","GAB",28,"coldcorals",0,0,NA,51.6618450724283
"Gabon","GAB","GAB",28,"coralreefs",0,0,NA,51.6618450724283
"Gabon","GAB","GAB",28,"mangroves",1741.75390625,899.822204589844,51.6618450724283,51.6618450724283
"Gabon","GAB","GAB",28,"saltmarshes",0,0,NA,51.6618450724283
"Gabon","GAB","GAB",28,"seagrasses",0,0,NA,51.6618450724283
"Gabon","GAB","GAB",28,"knolls_seamounts",0,0,NA,51.6618450724283
"Sao Tome and Principe","STP","STP",29,"coldcorals",1,0,0,0
"Sao Tome and Principe","STP","STP",29,"coralreefs",0,0,NA,0
"Sao Tome and Principe","STP","STP",29,"mangroves",0,0,NA,0
"Sao Tome and Principe","STP","STP",29,"saltmarshes",0,0,NA,0
"Sao Tome and Principe","STP","STP",29,"seagrasses",1,0,0,0
"Sao Tome and Principe","STP","STP",29,"knolls_seamounts",6823.5283203125,0,0,0
"North Korea","PRK","PRK",30,"coldcorals",0,0,NA,0
"North Korea","PRK","PRK",30,"coralreefs",0,0,NA,0
"North Korea","PRK","PRK",30,"mangroves",0,0,NA,0
"North Korea","PRK","PRK",30,"saltmarshes",6.53608226776123,0,0,0
"North Korea","PRK","PRK",30,"seagrasses",11,0,0,0
"North Korea","PRK","PRK",30,"knolls_seamounts",16096.0947265625,0,0,0
"Saba","BES","NLD",31,"coldcorals",8,8,100,99.8884442510969
"Saba","BES","NLD",31,"coralreefs",161.065536499023,161.065536499023,100,99.8884442510969
"Saba","BES","NLD",31,"mangroves",0,0,NA,99.8884442510969
"Saba","BES","NLD",31,"saltmarshes",0,0,NA,99.8884442510969
"Saba","BES","NLD",31,"seagrasses",2,2,100,99.8884442510969
"Saba","BES","NLD",31,"knolls_seamounts",1841.30102539062,1833.08471679688,99.5537770043876,99.8884442510969
"Northern Mariana Islands","MNP","USA",32,"coldcorals",0,0,NA,17.774216286915
"Northern Mariana Islands","MNP","USA",32,"coralreefs",78,10,12.8205128205128,17.774216286915
"Northern Mariana Islands","MNP","USA",32,"mangroves",0,0,NA,17.774216286915
"Northern Mariana Islands","MNP","USA",32,"saltmarshes",0,0,NA,17.774216286915
"Northern Mariana Islands","MNP","USA",32,"seagrasses",4,1,25,17.774216286915
"Northern Mariana Islands","MNP","USA",32,"knolls_seamounts",333912.25,51763.53125,15.5021360402321,17.774216286915
"Kuril Islands",NA,"JPN",33,"coldcorals",0.974877178668976,0,0,33.3815839005042
"Kuril Islands",NA,"JPN",33,"coralreefs",0,0,NA,33.3815839005042
"Kuril Islands",NA,"JPN",33,"mangroves",0,0,NA,33.3815839005042
"Kuril Islands",NA,"JPN",33,"saltmarshes",0,0,NA,33.3815839005042
"Kuril Islands",NA,"JPN",33,"seagrasses",1,1,100,33.3815839005042
"Kuril Islands",NA,"JPN",33,"knolls_seamounts",17598.083984375,25.4735260009766,0.144751701512472,33.3815839005042
"Senegal","SEN","SEN",34,"coldcorals",4,0,0,23.1668185048548
"Senegal","SEN","SEN",34,"coralreefs",0,0,NA,23.1668185048548
"Senegal","SEN","SEN",34,"mangroves",1227.88122558594,734.06640625,59.7831769843786,23.1668185048548
"Senegal","SEN","SEN",34,"saltmarshes",0,0,NA,23.1668185048548
"Senegal","SEN","SEN",34,"seagrasses",1484,488,32.8840970350404,23.1668185048548
"Senegal","SEN","SEN",34,"knolls_seamounts",2304.85595703125,0,0,23.1668185048548
"Jordan","JOR","JOR",35,"coldcorals",0,0,NA,0
"Jordan","JOR","JOR",35,"coralreefs",5,0,0,0
"Jordan","JOR","JOR",35,"mangroves",0,0,NA,0
"Jordan","JOR","JOR",35,"saltmarshes",0,0,NA,0
"Jordan","JOR","JOR",35,"seagrasses",3.98431611061096,0,0,0
"Jordan","JOR","JOR",35,"knolls_seamounts",0,0,NA,0
"Palestine","PSE","PSE",36,"coldcorals",0,0,NA,NA
"Palestine","PSE","PSE",36,"coralreefs",0,0,NA,NA
"Palestine","PSE","PSE",36,"mangroves",0,0,NA,NA
"Palestine","PSE","PSE",36,"saltmarshes",0,0,NA,NA
"Palestine","PSE","PSE",36,"seagrasses",0,0,NA,NA
"Palestine","PSE","PSE",36,"knolls_seamounts",0,0,NA,NA
"Saudi Arabia","SAU","SAU",37,"coldcorals",7,0,0,6.03368001588528
"Saudi Arabia","SAU","SAU",37,"coralreefs",3399.51904296875,432.662506103516,12.7271681856995,6.03368001588528
"Saudi Arabia","SAU","SAU",37,"mangroves",64,14,21.875,6.03368001588528
"Saudi Arabia","SAU","SAU",37,"saltmarshes",424,0,0,6.03368001588528
"Saudi Arabia","SAU","SAU",37,"seagrasses",21001.15625,336,1.59991190961212,6.03368001588528
"Saudi Arabia","SAU","SAU",37,"knolls_seamounts",11667.0166015625,0,0,6.03368001588528
"Serranilla Bank",NA,"COL",38,"coldcorals",0,0,NA,0
"Serranilla Bank",NA,"COL",38,"coralreefs",0,0,NA,0
"Serranilla Bank",NA,"COL",38,"mangroves",0,0,NA,0
"Serranilla Bank",NA,"COL",38,"saltmarshes",0,0,NA,0
"Serranilla Bank",NA,"COL",38,"seagrasses",0,0,NA,0
"Serranilla Bank",NA,"COL",38,"knolls_seamounts",14.0091161727905,0,0,0
"French Guiana","GUF","FRA",39,"coldcorals",6,0,0,34.819734345351
"French Guiana","GUF","FRA",39,"coralreefs",0,0,NA,34.819734345351
"French Guiana","GUF","FRA",39,"mangroves",527,367,69.6394686907021,34.819734345351
"French Guiana","GUF","FRA",39,"saltmarshes",0,0,NA,34.819734345351
"French Guiana","GUF","FRA",39,"seagrasses",0,0,NA,34.819734345351
"French Guiana","GUF","FRA",39,"knolls_seamounts",0,0,NA,34.819734345351
"Senkaku Islands",NA,"TWN",40,"coldcorals",0,0,NA,0
"Senkaku Islands",NA,"TWN",40,"coralreefs",9,0,0,0
"Senkaku Islands",NA,"TWN",40,"mangroves",0,0,NA,0
"Senkaku Islands",NA,"TWN",40,"saltmarshes",0,0,NA,0
"Senkaku Islands",NA,"TWN",40,"seagrasses",0,0,NA,0
"Senkaku Islands",NA,"TWN",40,"knolls_seamounts",3117.76806640625,0,0,0
"Hawaii",NA,"USA",41,"coldcorals",461,215,46.6377440347072,37.6766320543063
"Hawaii",NA,"USA",41,"coralreefs",3331,3003,90.1531071750225,37.6766320543063
"Hawaii",NA,"USA",41,"mangroves",4,1,25,37.6766320543063
"Hawaii",NA,"USA",41,"saltmarshes",1,0,0,37.6766320543063
"Hawaii",NA,"USA",41,"seagrasses",596,75,12.5838926174497,37.6766320543063
"Hawaii",NA,"USA",41,"knolls_seamounts",569725.8125,294463.0625,51.6850484986583,37.6766320543063
"Iran","IRN","IRN",42,"coldcorals",0,0,NA,26.1764873070216
"Iran","IRN","IRN",42,"coralreefs",124,1,0.806451612903226,26.1764873070216
"Iran","IRN","IRN",42,"mangroves",71,71,100,26.1764873070216
"Iran","IRN","IRN",42,"saltmarshes",18330.025390625,3576,19.5089746129264,26.1764873070216
"Iran","IRN","IRN",42,"seagrasses",2716,287,10.5670103092784,26.1764873070216
"Iran","IRN","IRN",42,"knolls_seamounts",2140.43408203125,0,0,26.1764873070216
"Crozet Islands","ATF","FRA",43,"coldcorals",4,4,100,99.9711718151233
"Crozet Islands","ATF","FRA",43,"coralreefs",0,0,NA,99.9711718151233
"Crozet Islands","ATF","FRA",43,"mangroves",0,0,NA,99.9711718151233
"Crozet Islands","ATF","FRA",43,"saltmarshes",0,0,NA,99.9711718151233
"Crozet Islands","ATF","FRA",43,"seagrasses",0,0,NA,99.9711718151233
"Crozet Islands","ATF","FRA",43,"knolls_seamounts",31849.52734375,31831.1640625,99.9423436302467,99.9711718151233
"Georgia","GEO","GEO",44,"coldcorals",0,0,NA,20
"Georgia","GEO","GEO",44,"coralreefs",0,0,NA,20
"Georgia","GEO","GEO",44,"mangroves",0,0,NA,20
"Georgia","GEO","GEO",44,"saltmarshes",5,1,20,20
"Georgia","GEO","GEO",44,"seagrasses",0,0,NA,20
"Georgia","GEO","GEO",44,"knolls_seamounts",0,0,NA,20
"Guinea-Bissau","GNB","GNB",45,"coldcorals",1,0,0,23.8482757604257
"Guinea-Bissau","GNB","GNB",45,"coralreefs",0,0,NA,23.8482757604257
"Guinea-Bissau","GNB","GNB",45,"mangroves",2593.89819335938,1097.27160644531,42.3020305598125,23.8482757604257
"Guinea-Bissau","GNB","GNB",45,"saltmarshes",0,0,NA,23.8482757604257
"Guinea-Bissau","GNB","GNB",45,"seagrasses",15357.23046875,8153.318359375,53.0910724818903,23.8482757604257
"Guinea-Bissau","GNB","GNB",45,"knolls_seamounts",4440.39697265625,0,0,23.8482757604257
"Turks and Caicos Islands","TCA","GBR",46,"coldcorals",3,0,0,18.4819979228867
"Turks and Caicos Islands","TCA","GBR",46,"coralreefs",187,15,8.02139037433155,18.4819979228867
"Turks and Caicos Islands","TCA","GBR",46,"mangroves",111,85,76.5765765765766,18.4819979228867
"Turks and Caicos Islands","TCA","GBR",46,"saltmarshes",0,0,NA,18.4819979228867
"Turks and Caicos Islands","TCA","GBR",46,"seagrasses",928,70,7.54310344827586,18.4819979228867
"Turks and Caicos Islands","TCA","GBR",46,"knolls_seamounts",8924.61328125,24,0.26891921524961,18.4819979228867
"Mauritania","MRT","MRT",47,"coldcorals",37,0,0,36.6485129012199
"Mauritania","MRT","MRT",47,"coralreefs",0,0,NA,36.6485129012199
"Mauritania","MRT","MRT",47,"mangroves",2.03451919555664,1.59496247768402,78.3950567371099,36.6485129012199
"Mauritania","MRT","MRT",47,"saltmarshes",12154.77734375,2615,21.5141744356562,36.6485129012199
"Mauritania","MRT","MRT",47,"seagrasses",6,5,83.3333333333333,36.6485129012199
"Mauritania","MRT","MRT",47,"knolls_seamounts",841.152221679688,0,0,36.6485129012199
"Micronesia","FSM","FSM",48,"coldcorals",2,0,0,0.391731855121059
"Micronesia","FSM","FSM",48,"coralreefs",3168,60,1.89393939393939,0.391731855121059
"Micronesia","FSM","FSM",48,"mangroves",81,0,0,0.391731855121059
"Micronesia","FSM","FSM",48,"saltmarshes",0,0,NA,0.391731855121059
"Micronesia","FSM","FSM",48,"seagrasses",1598,0,0,0.391731855121059
"Micronesia","FSM","FSM",48,"knolls_seamounts",608228.5625,393.644805908203,0.0647198816658997,0.391731855121059
"New Caledonia","NCL","FRA",49,"coldcorals",70,63,90,66.3766291776812
"New Caledonia","NCL","FRA",49,"coralreefs",4507,3772,83.6920346128245,66.3766291776812
"New Caledonia","NCL","FRA",49,"mangroves",297,147,49.4949494949495,66.3766291776812
"New Caledonia","NCL","FRA",49,"saltmarshes",1,0,0,66.3766291776812
"New Caledonia","NCL","FRA",49,"seagrasses",1516,1192,78.6279683377309,66.3766291776812
"New Caledonia","NCL","FRA",49,"knolls_seamounts",182417.9375,175932.65625,96.4448226205825,66.3766291776812
"Mexico","MEX","MEX",50,"coldcorals",117.761978149414,47,39.9110143516504,57.8280629493473
"Mexico","MEX","MEX",50,"coralreefs",1574.9189453125,1104.9189453125,70.1571943496596,57.8280629493473
"Mexico","MEX","MEX",50,"mangroves",9642.708984375,7177.8251953125,74.4378494357075,57.8280629493473
"Mexico","MEX","MEX",50,"saltmarshes",15303.4111328125,11278.4111328125,73.6986743343131,57.8280629493473
"Mexico","MEX","MEX",50,"seagrasses",9790,5917,60.4392236976507,57.8280629493473
"Mexico","MEX","MEX",50,"knolls_seamounts",782061.8125,221514.484375,28.3244215271028,57.8280629493473
"Portugal","PRT","PRT",51,"coldcorals",129.411056518555,45,34.7729175625329,34.0678626823035
"Portugal","PRT","PRT",51,"coralreefs",0,0,NA,34.0678626823035
"Portugal","PRT","PRT",51,"mangroves",0,0,NA,34.0678626823035
"Portugal","PRT","PRT",51,"saltmarshes",200.127670288086,186.102691650391,92.9919842580959,34.0678626823035
"Portugal","PRT","PRT",51,"seagrasses",1,0,0,34.0678626823035
"Portugal","PRT","PRT",51,"knolls_seamounts",67046,5703.30078125,8.50654890858515,34.0678626823035
"Wallis and Futuna","WLF","FRA",52,"coldcorals",32,0,0,0
"Wallis and Futuna","WLF","FRA",52,"coralreefs",412.400207519531,0,0,0
"Wallis and Futuna","WLF","FRA",52,"mangroves",0,0,NA,0
"Wallis and Futuna","WLF","FRA",52,"saltmarshes",0,0,NA,0
"Wallis and Futuna","WLF","FRA",52,"seagrasses",0,0,NA,0
"Wallis and Futuna","WLF","FRA",52,"knolls_seamounts",111873.9609375,0,0,0
"Macquarie Island",NA,"AUS",53,"coldcorals",43,13,30.2325581395349,39.8583570292561
"Macquarie Island",NA,"AUS",53,"coralreefs",0,0,NA,39.8583570292561
"Macquarie Island",NA,"AUS",53,"mangroves",0,0,NA,39.8583570292561
"Macquarie Island",NA,"AUS",53,"saltmarshes",0,0,NA,39.8583570292561
"Macquarie Island",NA,"AUS",53,"seagrasses",0,0,NA,39.8583570292561
"Macquarie Island",NA,"AUS",53,"knolls_seamounts",109351.265625,54111.55078125,49.4841559189773,39.8583570292561
"Saint Kitts and Nevis","KNA","KNA",54,"coldcorals",7,0,0,47.1192125669339
"Saint Kitts and Nevis","KNA","KNA",54,"coralreefs",40,40,100,47.1192125669339
"Saint Kitts and Nevis","KNA","KNA",54,"mangroves",0,0,NA,47.1192125669339
"Saint Kitts and Nevis","KNA","KNA",54,"saltmarshes",0,0,NA,47.1192125669339
"Saint Kitts and Nevis","KNA","KNA",54,"seagrasses",57,50,87.719298245614,47.1192125669339
"Saint Kitts and Nevis","KNA","KNA",54,"knolls_seamounts",769.129516601562,5.82655620574951,0.757552022121638,47.1192125669339
"United Arab Emirates","ARE","ARE",55,"coldcorals",0,0,NA,31.6541864754133
"United Arab Emirates","ARE","ARE",55,"coralreefs",132,63,47.7272727272727,31.6541864754133
"United Arab Emirates","ARE","ARE",55,"mangroves",75,13,17.3333333333333,31.6541864754133
"United Arab Emirates","ARE","ARE",55,"saltmarshes",48.9770317077637,8.97703266143799,18.329066397903,31.6541864754133
"United Arab Emirates","ARE","ARE",55,"seagrasses",1098.84838867188,475,43.2270734431442,31.6541864754133
"United Arab Emirates","ARE","ARE",55,"knolls_seamounts",0,0,NA,31.6541864754133
"Saint Helena","SHN","GBR",56,"coldcorals",1,0,0,0.149224589139067
"Saint Helena","SHN","GBR",56,"coralreefs",0,0,NA,0.149224589139067
"Saint Helena","SHN","GBR",56,"mangroves",0,0,NA,0.149224589139067
"Saint Helena","SHN","GBR",56,"saltmarshes",0,0,NA,0.149224589139067
"Saint Helena","SHN","GBR",56,"seagrasses",0,0,NA,0.149224589139067
"Saint Helena","SHN","GBR",56,"knolls_seamounts",152455.6875,455.002746582031,0.298449178278135,0.149224589139067
"Doumeira Islands",NA,"ERI",57,"coldcorals",0,0,NA,NA
"Doumeira Islands",NA,"ERI",57,"coralreefs",0,0,NA,NA
"Doumeira Islands",NA,"ERI",57,"mangroves",0,0,NA,NA
"Doumeira Islands",NA,"ERI",57,"saltmarshes",0,0,NA,NA
"Doumeira Islands",NA,"ERI",57,"seagrasses",0,0,NA,NA
"Doumeira Islands",NA,"ERI",57,"knolls_seamounts",0,0,NA,NA
"United Kingdom","GBR","GBR",58,"coldcorals",354.618957519531,206.932235717773,58.3534047827593,77.4185838515694
"United Kingdom","GBR","GBR",58,"coralreefs",0,0,NA,77.4185838515694
"United Kingdom","GBR","GBR",58,"mangroves",0,0,NA,77.4185838515694
"United Kingdom","GBR","GBR",58,"saltmarshes",609,552,90.64039408867,77.4185838515694
"United Kingdom","GBR","GBR",58,"seagrasses",728.485229492188,558,76.5972977089694,77.4185838515694
"United Kingdom","GBR","GBR",58,"knolls_seamounts",6783.732421875,5703.98193359375,84.0832388258791,77.4185838515694
"Uruguay","URY","URY",59,"coldcorals",23,0,0,21.8241042345277
"Uruguay","URY","URY",59,"coralreefs",0,0,NA,21.8241042345277
"Uruguay","URY","URY",59,"mangroves",0,0,NA,21.8241042345277
"Uruguay","URY","URY",59,"saltmarshes",307,201,65.4723127035831,21.8241042345277
"Uruguay","URY","URY",59,"seagrasses",0,0,NA,21.8241042345277
"Uruguay","URY","URY",59,"knolls_seamounts",1293,0,0,21.8241042345277
